Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,LeachedC,LeachedN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,DroughtMort,
20, ClayLoam2, 4, 67166, 10.5, 7013.4, 969.2, 72.8, 70.8, 14.7, 16.2, 1.18, 307.7, 4.3, 23.7, 23.7, 432.7, 408.9, 199.3, 245.6, 96.2, 15.2, 69.1, 29.8, 2953.5, 1143.4, 2421.6, 494.9, 0.6, 0.5, 2.4, 1.8, 0.9, 1.4, 0.5, 0.5, 0.3, 1, 135.7, 39.8, 65.7, 55.5, 0, 0, 0, 0, 1.7, 0.4, -1.1, 0, 1.33, 0, 0, 2.1, 0.1, 1.1, 0.2, 300.2, 1.71, 0, 99.7, 
20, ClayLoam1, 5, 4459, -27.9, 7478, 3961.1, 124.4, 121, 23.3, 73.2, 0.95, 333.1, 5, 111.9, 111.9, 1751.4, 1724.8, 352.4, 403.8, 141.3, 22.1, 113.5, 41.5, 2849.1, 1328.8, 2792.2, 507.9, 2.5, 2.1, 14, 11.7, 2.6, 2.8, 0.7, 0.7, 0.6, 1.4, 130.3, 39.9, 66.1, 56.7, 0, 0, 0, 0, 1.7, 0.7, -1.2, 0, 1.42, 0, 0, 0, 0, 2, 0.3, 297.3, 1.38, 0, 45, 
20, ClayLoam4, 6, 1586, 120.9, 11382.7, 6755.2, 141, 135.7, 26.8, 122.8, 1.3, 503, 8.5, 134.1, 134, 3042.4, 2937.2, 515.5, 644.6, 135.7, 37.3, 132.1, 50.5, 4078.8, 2079.2, 4303.6, 921.1, 3.2, 3.8, 8.5, 15.2, 1.6, 3.4, 0.7, 0.9, 0.7, 2.1, 174.3, 70.9, 113, 103.3, 0, -0.1, 0, 0.2, 2.7, 0.7, -2.5, 0, 1.95, 0, 0, 20.1, 1.2, 2, 0.3, 467.3, 1.91, 0, 62.2, 
20, Sands3, 7, 22943, 8.9, 10645.6, 4389.7, 156.3, 150.7, 30.4, 76.4, 1.27, 447.5, 7.5, 116.7, 116.5, 1947.6, 1870.4, 435.5, 530.4, 166.5, 39.1, 138.8, 60.9, 4333.5, 1675.6, 3901.2, 735.3, 3, 3.3, 6.2, 9.8, 1.6, 2.9, 0.8, 1, 0.7, 2.4, 176.3, 57.7, 98.1, 82.6, 0, -0.1, 0, 0.1, 2.2, 1.7, -2.2, 0, 1.58, 0.02, 0, 4, 0.2, 2.2, 0.4, 420.8, 1.81, 0, 122, 
20, Sands2, 8, 21735, 7.4, 7371.3, 2090.1, 99.7, 97.6, 19.5, 33.5, 1.26, 330.9, 5.5, 57.1, 57.1, 925.7, 898.3, 274.4, 350.1, 124.7, 22.7, 96.3, 41.4, 3112.4, 1070.8, 2643.3, 544.8, 1.4, 1.4, 4.3, 5, 1.2, 2, 0.6, 0.6, 0.5, 1.5, 142, 38.9, 69.2, 61.2, 0, 0, 0, 0, 1.8, 1.3, -1.5, 0, 1.39, 0.02, 0, 35.7, 1.6, 1.4, 0.2, 315.7, 2.02, 0, 104.6, 
20, Sands1, 9, 27903, 42.3, 6078.8, 1640.8, 67.2, 66, 12.8, 30.4, 1.48, 297.2, 5.6, 44.9, 44.9, 726.8, 710.3, 210.7, 232.5, 88.9, 12.6, 65.6, 25.8, 2662.6, 763.7, 2181.1, 471.3, 1, 0.9, 5.8, 5.3, 1.3, 1.6, 0.4, 0.4, 0.3, 0.9, 134.4, 32.2, 58.3, 52.9, 0, 0, 0, 0, 1.8, 1.7, -1.6, 0, 1.34, 0, 0, 0.4, 0, 1.1, 0.1, 281.3, 2.53, 0, 58, 
20, Sands4, 10, 7168, 155.2, 12259.9, 11436.6, 189.2, 184.9, 33, 231.8, 1.5, 587.4, 9.7, 211, 210.8, 5166.2, 5042.3, 1017.4, 1211.5, 168.8, 51.6, 154, 78.8, 4930.5, 1946.2, 4438.6, 944.5, 5.9, 6.1, 16.8, 27.7, 3.6, 6.9, 0.8, 1.2, 0.8, 3.4, 226.4, 66.7, 113.4, 106.1, 0, -0.1, 0, 0.1, 2.7, 1.5, -3.1, 0, 2.4, 0.26, 0.06, 11.6, 0.4, 3, 0.5, 520.4, 2.12, 0, 19.3, 
20, Shallow3, 11, 25924, -15.2, 10055.2, 1619.1, 118.4, 111.3, 24.1, 29.9, 0.92, 393, 5, 38.7, 38.4, 722.5, 646.6, 330.7, 369.2, 168.3, 29.6, 121.9, 51.8, 4198.4, 1742, 3503.4, 611.5, 1, 0.8, 3.5, 2.3, 1.3, 1.9, 0.8, 0.9, 0.6, 1.7, 163.8, 57, 87.8, 68.6, 0, -0.1, 0, 0, 1.8, 0.5, -1.5, 0, 1.65, 2.13, 0.08, 1.7, 0.1, 1.6, 0.3, 382.2, 1.23, 0, 143.1, 
20, Shallow2, 12, 26415, -24.7, 8065.8, 1704.7, 95, 91.7, 19.3, 27.8, 0.94, 338.4, 3.8, 42.6, 42.5, 760.5, 717.4, 299.4, 356.3, 145.7, 23.5, 105, 45.8, 3354.4, 1381.3, 2791, 539.1, 1, 0.8, 4.4, 2.7, 1.3, 1.8, 0.7, 0.7, 0.5, 1.5, 147, 43.8, 70.7, 60.4, 0, 0, 0, 0, 1.4, 0.4, -1, 0, 1.37, 0.92, 0.05, 3.8, 0.1, 1.3, 0.2, 326.3, 1.38, 0, 107.2, 
20, Shallow1, 13, 10612, -74.5, 8346, 3108.5, 142.1, 136.2, 27.8, 54.9, 0.54, 370.7, 4, 83.9, 83.8, 1379, 1311.2, 530.6, 614.7, 203.5, 36.1, 140.4, 69.1, 3405.7, 1428.9, 2935.5, 575.8, 1.8, 1.7, 11.1, 10.7, 3, 4.2, 1, 1.2, 0.7, 2.3, 162.7, 36.5, 69, 64.3, 0, 0, 0, 0, 1.4, 0.5, -0.6, 0, 1.18, 0.85, 0.03, 0, 0, 2.3, 0.3, 338.3, 0.83, 0, 128.8, 
21, Clay3, 0, 34975, 31.2, 9857.6, 1588.9, 90.6, 88.1, 18.9, 28.3, 1.12, 391.3, 5.2, 39, 38.7, 710.2, 651.1, 272.7, 310, 144.5, 23.7, 108.3, 43.3, 4076.4, 1697.4, 3472.9, 610.8, 1, 0.8, 3.3, 2.4, 1.1, 1.6, 0.7, 0.7, 0.5, 1.4, 157.9, 60.7, 89.4, 68.6, 0, -0.1, 0, 0, 2, 0.4, -1.7, 0, 1.8, 0, 0, 8.6, 0.3, 1.2, 0.2, 381.1, 1.6, 0, 119.6, 
21, Clay2, 1, 89356, 17.1, 8055.6, 1717.3, 74.7, 74, 15.7, 25.9, 1.04, 346.6, 4.1, 43.2, 43.1, 764.7, 734.1, 258.9, 309, 133.8, 20, 98.4, 40.5, 3308.3, 1392.6, 2802.9, 551.9, 1, 0.8, 4.7, 3.2, 1.2, 1.7, 0.7, 0.6, 0.5, 1.3, 147.5, 47.4, 73.1, 61.8, 0, 0, 0, 0, 1.6, 0.3, -1, 0, 1.31, 0, 0, 20.9, 0.5, 1.1, 0.2, 334, 1.47, 0, 89.5, 
21, Clay1, 2, 10490, 3.7, 7990.8, 2708.3, 78.1, 76.7, 15.6, 45.6, 0.8, 362.9, 3.6, 69.5, 69.4, 1204.6, 1154.2, 352.1, 414, 138.1, 23.4, 99.7, 43.5, 3276.9, 1360.6, 2786.5, 566.8, 1.5, 1.4, 9.8, 8.9, 2.2, 2.8, 0.7, 0.8, 0.5, 1.4, 160.7, 39, 69.1, 63.3, 0, 0, 0, 0, 1.4, 0.3, -0.7, 0, 1.03, 0, 0, 1.7, 0.1, 1.3, 0.2, 336.4, 1.19, 0, 55.5, 
21, ClayLoam3, 3, 35439, 49.1, 10238.4, 2104.6, 86.1, 84.2, 18.2, 37, 1.12, 404.4, 5.3, 47.3, 47.2, 942.9, 878.2, 298.1, 346.5, 144.1, 25.6, 111.3, 45.1, 4189.1, 1735, 3674.3, 640, 1.2, 1.2, 3.4, 3.7, 1.1, 1.8, 0.7, 0.7, 0.6, 1.6, 160.1, 61.2, 93.9, 71.9, 0, -0.1, 0, 0, 1.9, 0.6, -1.7, 0, 1.63, 0, 0, 7.4, 0.2, 1.2, 0.2, 391.8, 1.6, 0, 108.4, 
21, ClayLoam2, 4, 67166, 29.3, 6996, 946.9, 48.2, 47.7, 10.2, 14.8, 1.2, 307, 3.4, 22.8, 22.7, 422.7, 400.5, 193.5, 241.1, 96.8, 14.9, 70.4, 29.4, 2934.5, 1135.9, 2430.2, 495.3, 0.5, 0.5, 2.3, 1.8, 0.8, 1.3, 0.5, 0.4, 0.4, 1, 134, 40.6, 66, 55.6, 0, 0, 0, 0, 1.4, 0.4, -0.9, 0, 1.3, 0, 0, 7.6, 0.2, 0.7, 0.1, 299.7, 1.68, 0, 67.6, 
21, ClayLoam1, 5, 4459, -1.2, 7499.7, 3950.9, 98.5, 97.3, 20.2, 68.9, 1, 332.9, 4.4, 111.6, 111.5, 1746.9, 1721.8, 343.8, 386.8, 145.4, 21.9, 116.6, 41.4, 2852.9, 1323.8, 2814.6, 508.5, 2.5, 2.1, 14, 11.7, 2.5, 2.7, 0.7, 0.7, 0.6, 1.4, 129, 40.8, 66.5, 56.7, 0, 0, 0, 0, 1.5, 0.7, -1, 0, 1.27, 0, 0, 0, 0, 1.7, 0.2, 297.4, 1.39, 0, 35, 
21, ClayLoam4, 6, 1586, 60.9, 11422.5, 6650.1, 97.9, 96.2, 21.9, 112.8, 1.19, 502.8, 5.5, 132.2, 132.2, 2994.4, 2896, 519, 624.3, 139.2, 38.3, 136.2, 51, 4089.9, 2079.2, 4331.7, 921.7, 3.2, 3.7, 8.4, 15, 1.6, 3.3, 0.7, 0.9, 0.7, 2.2, 172.7, 72.4, 113.5, 103.4, 0, -0.1, 0, 0.1, 1.7, 0.7, -1.6, 0, 1.62, 0, 0, 0, 0, 1.4, 0.2, 467.6, 1.8, 0, 35.2, 
21, Sands3, 7, 22943, 26.2, 10643.4, 4349.5, 113.3, 111.8, 23.9, 72.1, 1.24, 446.9, 5.9, 115.3, 115.1, 1930.5, 1858.2, 433.2, 517.6, 169.9, 39.7, 143.1, 61.5, 4328.1, 1659.6, 3920, 735.7, 2.9, 3.3, 6.1, 9.7, 1.5, 2.9, 0.9, 1, 0.7, 2.4, 174.4, 58.7, 98.4, 82.6, 0, -0.1, 0, 0.1, 1.8, 1.4, -1.8, 0, 1.51, 0, 0, 3.6, 0.2, 1.6, 0.3, 420.4, 1.8, 0, 81.7, 
21, Sands2, 8, 21735, 24.5, 7354.2, 2062.1, 71.8, 71.2, 15.1, 31.3, 1.28, 329.8, 4.4, 55.9, 55.9, 913.8, 888.3, 269.3, 344.6, 126.6, 22.8, 98.8, 41.3, 3098.7, 1058.7, 2651.9, 544.9, 1.3, 1.4, 4.3, 4.9, 1.2, 2, 0.6, 0.7, 0.5, 1.5, 140.3, 39.5, 69.3, 61.2, 0, 0, 0, 0, 1.4, 1.2, -1.2, 0, 1.17, 0, 0, 6.5, 0.3, 1, 0.2, 314.8, 1.84, 0, 73.5, 
21, Sands1, 9, 27903, 37.8, 6053.2, 1635.3, 58.4, 58, 11.5, 29, 1.51, 296, 4.9, 45.2, 45.2, 724, 708.7, 206.9, 224.2, 90.7, 12.6, 67.2, 25.7, 2652.7, 749.4, 2179.8, 471.3, 1, 0.9, 5.8, 5.3, 1.3, 1.6, 0.5, 0.4, 0.3, 0.9, 132.8, 32.6, 58.3, 52.9, 0, 0, 0, 0, 1.6, 1.6, -1.3, 0, 1.1, 0, 0, 0, 0, 1, 0.1, 280.2, 2.23, 0, 52.3, 
21, Sands4, 10, 7168, 37.1, 12384.1, 11215.5, 156.1, 152.1, 32.4, 212.2, 1.36, 587.4, 6.4, 209.6, 209.3, 5064.7, 4948.8, 1034.2, 1196.1, 178.8, 55.3, 162.2, 83.2, 4973.2, 1968.6, 4497.5, 944.7, 5.9, 6.1, 16.5, 27.2, 3.6, 6.8, 0.9, 1.3, 0.8, 3.6, 224.7, 68.3, 114.2, 106.2, 0, -0.1, 0, 0.1, 1.8, 1.2, -2, 0, 2.27, 0, 0.01, 0, 0, 2.4, 0.5, 521.3, 2.06, 0, 16.2, 
21, Shallow3, 11, 25924, 14.2, 10041.2, 1618, 108.2, 104, 22.2, 29.3, 0.95, 392.9, 5.3, 39.3, 38.8, 723.6, 650.7, 320.9, 352.7, 169.8, 28.9, 124, 50.9, 4175.7, 1729.7, 3523.5, 612.3, 1, 0.8, 3.5, 2.3, 1.3, 1.8, 0.9, 0.9, 0.6, 1.7, 161.5, 58.4, 88.4, 68.7, 0, -0.1, 0, 0, 1.9, 0.5, -1.6, 0, 1.75, 1.17, 0.07, 8.6, 0.3, 1.5, 0.3, 382.1, 1.38, 0, 143, 
21, Shallow2, 12, 26415, 8.2, 8056.4, 1679.7, 88.6, 87, 17.8, 26.9, 1, 337.5, 4.3, 42, 41.8, 748.9, 708.2, 291.4, 347.7, 146.7, 23, 107.4, 45.1, 3329.6, 1377.2, 2810, 539.7, 1, 0.8, 4.3, 2.7, 1.3, 1.8, 0.7, 0.7, 0.5, 1.5, 144.7, 44.8, 71.1, 60.5, 0, 0, 0, 0, 1.6, 0.5, -1.1, 0, 1.34, 0.44, 0.03, 22.7, 0.7, 1.2, 0.2, 325.5, 1.43, 0, 107.7, 
21, Shallow1, 13, 10612, -24.7, 8384.3, 3073.9, 119.3, 117, 23.3, 52.7, 0.57, 369.7, 4.1, 84, 83.8, 1364, 1300.3, 510.2, 593.8, 207.6, 35.7, 145.1, 68.5, 3403.6, 1435.7, 2968.8, 576.2, 1.8, 1.7, 11, 10.7, 2.9, 4.1, 1, 1.2, 0.7, 2.3, 160.7, 37.5, 69.3, 64.3, 0, 0, 0, 0, 1.4, 0.5, -0.7, 0, 1.07, 0.54, 0.02, 13.1, 0.5, 2, 0.3, 337.6, 0.94, 0, 110.2, 
22, Clay3, 0, 34975, 5, 9843.4, 1575.4, 75.7, 72.8, 17, 27.1, 1.09, 391.3, 3.8, 37.7, 37.3, 703.4, 646.9, 277.9, 311.9, 147.4, 24.2, 110.8, 44.3, 4059.1, 1689, 3483.7, 611.6, 0.9, 0.8, 3.3, 2.4, 1.1, 1.6, 0.7, 0.7, 0.6, 1.5, 156.3, 61.7, 89.8, 68.7, 0, 0, 0, 0, 1.4, 0.4, -1.2, 0, 1.7, 0, 0, 1.4, 0.1, 1, 0.2, 381.1, 1.56, 0, 100.5, 
22, Clay2, 1, 89356, -12.2, 8050.5, 1700.9, 59.8, 58.8, 13.8, 25, 0.97, 346.2, 2.7, 41.3, 41.3, 758.8, 729.9, 265.4, 312.5, 137.3, 20.7, 101.2, 41.8, 3295.2, 1390.3, 2812.5, 552.4, 1, 0.8, 4.7, 3.2, 1.3, 1.7, 0.7, 0.6, 0.5, 1.4, 146.3, 48, 73.3, 61.9, 0, 0, 0, 0, 1, 0.3, -0.6, 0, 1.27, 0, 0, 5.2, 0.1, 0.8, 0.2, 333.7, 1.43, 0, 69, 
22, Clay1, 2, 10490, -15, 8003.1, 2681.7, 64, 62.4, 15.1, 43.3, 0.81, 362.6, 2.6, 67.6, 67.5, 1194.1, 1146.8, 357, 412.8, 143.1, 24.2, 103.4, 45.1, 3273.8, 1361.5, 2800.5, 567.3, 1.5, 1.3, 9.8, 8.8, 2.2, 2.8, 0.7, 0.8, 0.5, 1.5, 159.6, 39.6, 69.3, 63.4, 0, 0, 0, 0, 1, 0.3, -0.5, 0, 1.07, 0, 0, 0, 0, 1.1, 0.2, 336.2, 1.14, 0, 44.7, 
22, ClayLoam3, 3, 35439, 7.7, 10215.4, 2056.9, 73.1, 70.4, 16.4, 34.9, 1.09, 403.7, 3.7, 45.4, 45.1, 922, 860.9, 309.4, 357.5, 146.9, 26.5, 114.2, 46.8, 4165.3, 1725.2, 3684.4, 640.6, 1.2, 1.2, 3.4, 3.7, 1.2, 1.9, 0.7, 0.7, 0.6, 1.6, 158.3, 62, 94.3, 71.9, 0, 0, 0, 0, 1.3, 0.5, -1.2, 0, 1.61, 0, 0, 12.5, 0.5, 1, 0.2, 391.3, 1.56, 0, 88.9, 
22, ClayLoam2, 4, 67166, 7.1, 6983.4, 934, 42.6, 41.8, 9.4, 14.3, 1.12, 306.5, 2.5, 21.9, 21.9, 417.5, 396.6, 195.8, 241.9, 98.6, 15.2, 72, 30, 2921.9, 1130.2, 2435.7, 495.7, 0.5, 0.5, 2.3, 1.8, 0.9, 1.3, 0.5, 0.5, 0.4, 1, 132.9, 41.1, 66.1, 55.6, 0, 0, 0, 0, 1, 0.3, -0.6, 0, 1.27, 0, 0, 2.1, 0.1, 0.6, 0.1, 299.2, 1.63, 0, 58, 
22, ClayLoam1, 5, 4459, -27.2, 7511.8, 3924.2, 86, 84.6, 19.8, 66.4, 0.88, 332.7, 3.3, 109.2, 109.2, 1736.7, 1712.9, 353.7, 392.9, 151.9, 23, 121.1, 43.7, 2853.2, 1319.8, 2829.9, 508.9, 2.4, 2.1, 13.9, 11.6, 2.6, 2.8, 0.8, 0.8, 0.6, 1.4, 128, 41.4, 66.7, 56.8, 0, 0, 0, 0, 1.1, 0.6, -0.7, 0, 1.21, 0, 0, 0, 0, 1.4, 0.2, 297.3, 1.31, 0, 29, 
22, ClayLoam4, 6, 1586, 46.5, 11446.8, 6564, 113.1, 108.8, 23.4, 112.1, 1.2, 502.3, 6, 132.3, 132, 2954, 2861, 516.9, 605.2, 142.6, 39.1, 140.4, 51.5, 4088.7, 2076.9, 4358.8, 922.4, 3.2, 3.7, 8.2, 14.8, 1.6, 3.2, 0.7, 1, 0.7, 2.2, 170.5, 73.9, 113.9, 103.4, 0, -0.1, 0, 0.1, 1.9, 0.8, -1.7, 0, 1.66, 0, 0, 5.4, 0.3, 1.5, 0.3, 467.5, 1.72, 0, 44.2, 
22, Sands3, 7, 22943, -15, 10613.5, 4263.4, 104.8, 102.2, 23.2, 68.5, 1.21, 445, 4.6, 112, 111.7, 1892.9, 1825.7, 449.7, 542.4, 174.8, 41.7, 148.8, 65.1, 4294.7, 1648.7, 3934, 736.1, 2.9, 3.2, 6, 9.5, 1.6, 3, 0.9, 1.1, 0.7, 2.6, 171.7, 59.4, 98.6, 82.6, 0, -0.1, 0, 0.1, 1.3, 1.2, -1.3, 0, 1.47, 0, 0, 34.1, 1.4, 1.4, 0.3, 418.8, 1.7, 0, 75.9, 
22, Sands2, 8, 21735, -9.3, 7338.6, 2045.7, 67.3, 66.4, 14.7, 30.7, 1.18, 328.9, 3.3, 54.6, 54.6, 907.4, 883.5, 278.3, 349.6, 130.2, 23.8, 102, 43, 3086.6, 1049.7, 2657.3, 545.1, 1.3, 1.3, 4.3, 4.9, 1.2, 2, 0.7, 0.7, 0.5, 1.5, 139, 39.9, 69.3, 61.2, 0, 0, 0, 0, 1, 1, -0.8, 0, 1.19, 0, 0, 7.1, 0.2, 0.9, 0.2, 314, 1.73, 0, 67.7, 
22, Sands1, 9, 27903, 14.4, 6029.9, 1627.1, 54.7, 54.2, 11.4, 28, 1.42, 295, 4, 44.8, 44.8, 720.5, 706.1, 212.3, 226.5, 93.8, 13.1, 69.3, 26.7, 2643.2, 738, 2177.3, 471.3, 1, 0.9, 5.7, 5.3, 1.4, 1.6, 0.5, 0.4, 0.3, 0.9, 131.5, 32.9, 58.3, 52.9, 0, 0, 0, 0, 1.3, 1.4, -1, 0, 1.08, 0, 0, 0, 0, 0.9, 0.1, 279.2, 2.12, 0, 49.7, 
22, Sands4, 10, 7168, 75.6, 12510.7, 11046.3, 177.2, 172.4, 33.1, 212.9, 1.4, 586.3, 8.1, 212.8, 212.4, 4982, 4874.7, 999.1, 1132.3, 184.7, 56.1, 168.6, 83.2, 5006.6, 1991.4, 4567.8, 945, 5.9, 6.1, 16.3, 26.7, 3.5, 6.5, 0.9, 1.3, 0.8, 3.6, 221.6, 70.1, 115.2, 106.2, 0, -0.1, 0, 0.1, 2.2, 1.6, -2.4, 0, 2.26, 0, 0.01, 20, 1.1, 2.7, 0.5, 521.2, 2.07, 0, 16.6, 
22, Shallow3, 11, 25924, -21.1, 10022.7, 1587.3, 87.5, 83.1, 20, 28.2, 0.96, 392.3, 3.5, 37.1, 36.8, 710.8, 640.7, 332, 365.2, 173.8, 30.1, 127.7, 53, 4150.7, 1722.5, 3536.5, 612.9, 0.9, 0.8, 3.5, 2.3, 1.4, 1.9, 0.9, 0.9, 0.6, 1.7, 159.6, 59.3, 88.8, 68.8, 0, 0, 0, 0, 1.3, 0.4, -1, 0, 1.7, 0.87, 0.06, 18.5, 0.7, 1.2, 0.2, 381.6, 1.33, 0, 117.3, 
22, Shallow2, 12, 26415, -32.2, 8040.5, 1647.6, 73.5, 71.5, 16.5, 25.9, 0.93, 336.6, 2.7, 40, 39.8, 736.1, 697.4, 302.8, 361.9, 150.8, 24.1, 111.2, 47.4, 3304.1, 1374.9, 2821.3, 540, 1, 0.8, 4.3, 2.7, 1.4, 1.8, 0.8, 0.7, 0.6, 1.5, 143.1, 45.4, 71.3, 60.5, 0, 0, 0, 0, 1, 0.4, -0.6, 0, 1.29, 0.08, 0.01, 23.1, 0.6, 1, 0.2, 324.8, 1.34, 0, 89.9, 
22, Shallow1, 13, 10612, -62, 8418.2, 3059.5, 106, 102.6, 23.1, 50.7, 0.56, 369.7, 2.9, 82.6, 82.4, 1357.5, 1296.7, 517.9, 594.5, 215.4, 37.2, 150.8, 71, 3410.5, 1439.7, 2991.5, 576.4, 1.8, 1.6, 11, 10.6, 3, 4.1, 1.1, 1.2, 0.8, 2.3, 159.7, 38.1, 69.5, 64.4, 0, 0, 0, 0, 1, 0.4, -0.4, 0, 1.11, 0.17, 0.01, 0, 0, 1.7, 0.2, 337.6, 0.84, 0, 98.2, 
23, Clay3, 0, 34975, 39.6, 9810.3, 1541.1, 71.5, 69.2, 16.7, 26.7, 0.9, 390.1, 4.5, 35.2, 35.2, 689.7, 636.5, 272.5, 305, 147.8, 24.2, 112.2, 43.5, 4023.9, 1679.4, 3494.5, 612.4, 0.9, 0.8, 3.2, 2.3, 1.1, 1.6, 0.7, 0.7, 0.6, 1.5, 154, 62.9, 90.2, 68.8, 0, 0, 0, 0, 1.6, 0.6, -1.4, 0, 1.1, 0, 0, 20.5, 0.7, 1, 0.2, 380.2, 1.44, 0, 92.6, 
23, Clay2, 1, 89356, 10.1, 8042.1, 1668.1, 66.1, 65, 14.7, 24.8, 0.8, 345, 3.5, 39.4, 39.4, 745.3, 718, 264.3, 311.7, 138.7, 20.8, 103.3, 41.6, 3275.9, 1388, 2825.1, 553, 0.9, 0.8, 4.6, 3.1, 1.3, 1.7, 0.7, 0.6, 0.5, 1.4, 144.4, 48.8, 73.5, 61.9, 0, 0, 0, 0, 1.3, 0.5, -0.8, 0, 0.78, 0, 0, 12.5, 0.5, 0.9, 0.2, 332.7, 1.3, 0, 77.3, 
23, Clay1, 2, 10490, -4.5, 8011.3, 2654.1, 65.3, 63.5, 15.1, 42.1, 0.67, 361.7, 2.9, 65.7, 65.7, 1183, 1138.8, 349.1, 406.5, 147, 24.6, 106.6, 45.8, 3265.6, 1362.3, 2815.8, 567.7, 1.4, 1.3, 9.7, 8.8, 2.2, 2.8, 0.7, 0.8, 0.5, 1.5, 158.2, 40.2, 69.5, 63.4, 0, 0, 0, 0, 1.1, 0.4, -0.5, 0, 0.67, 0, 0, 0, 0, 1.1, 0.2, 335.6, 1.07, 0, 47.6, 
23, ClayLoam3, 3, 35439, 55.8, 10189.4, 2017.2, 70, 67.9, 16.4, 34.1, 0.93, 402.7, 4.7, 43.1, 43.1, 905.6, 848, 301.8, 344.3, 147.3, 26.4, 115.6, 45.7, 4139.5, 1712.7, 3695.9, 641.3, 1.1, 1.1, 3.3, 3.6, 1.1, 1.8, 0.7, 0.7, 0.6, 1.6, 156.2, 63.1, 94.6, 72, 0, 0, 0, 0, 1.6, 0.8, -1.5, 0, 1.03, 0, 0, 10.3, 0.4, 0.9, 0.2, 390.6, 1.46, 0, 86.5, 
23, ClayLoam2, 4, 67166, 23.2, 6970.8, 922.4, 43.3, 42.5, 9.6, 14.2, 0.9, 305.6, 3, 21, 21, 412.9, 393.1, 192.9, 235.6, 99.6, 15.2, 73.1, 29.7, 2909.6, 1123.5, 2441.7, 496, 0.5, 0.4, 2.3, 1.8, 0.8, 1.3, 0.5, 0.5, 0.4, 1, 131.6, 41.8, 66.3, 55.7, 0, 0, 0, 0, 1.2, 0.5, -0.8, 0, 0.82, 0, 0, 1.4, 0, 0.6, 0.1, 298.5, 1.5, 0, 59.2, 
23, ClayLoam1, 5, 4459, 3.8, 7527.2, 3897.3, 82, 80.6, 19.7, 63.3, 0.76, 332.2, 3.8, 106.2, 106.2, 1727.1, 1704.4, 351.5, 384.7, 156.5, 23.4, 124.5, 44.4, 2854.8, 1315.5, 2847.5, 509.4, 2.4, 2, 13.8, 11.5, 2.6, 2.7, 0.8, 0.8, 0.6, 1.4, 126.8, 42.1, 67, 56.8, 0, 0, 0, 0, 1.2, 0.7, -0.9, 0, 0.91, 0, 0, 0, 0, 1.4, 0.2, 297.1, 1.28, 0, 29.5, 
23, ClayLoam4, 6, 1586, 65.9, 11473.7, 6434.3, 75.7, 74, 21.6, 103.1, 1.07, 501.7, 4.8, 126.2, 126.2, 2899, 2812, 524.4, 602.4, 146.8, 40.7, 144.8, 53.3, 4095.2, 2075, 4380.5, 923, 3, 3.6, 8.1, 14.5, 1.6, 3.2, 0.7, 1, 0.7, 2.3, 169.1, 75, 114.2, 103.5, 0, -0.1, 0, 0.1, 1.5, 0.8, -1.4, 0, 1.23, 0, 0, 0, 0, 1, 0.2, 467.6, 1.68, 0, 32, 
23, Sands3, 7, 22943, 43, 10612.8, 4204.7, 90.7, 88.9, 22.4, 65.9, 1, 444, 5.3, 107.7, 107.7, 1869.3, 1806.1, 449.1, 529.8, 178.3, 42.7, 152.7, 65.4, 4290.8, 1636.7, 3949, 736.4, 2.8, 3.1, 5.9, 9.4, 1.6, 2.9, 0.9, 1.1, 0.8, 2.6, 170.1, 60.3, 98.8, 82.7, 0, -0.1, 0, 0.1, 1.5, 1.4, -1.6, 0, 0.96, 0, 0, 3.4, 0.1, 1.2, 0.3, 418.3, 1.65, 0, 65.8, 
23, Sands2, 8, 21735, 28.9, 7313.2, 1974.2, 59.5, 58.7, 13.8, 29, 1.03, 327.2, 3.9, 51.5, 51.5, 876.9, 854.6, 277.3, 359.3, 131.5, 24.1, 104.6, 43.3, 3062.5, 1041.2, 2664.3, 545.2, 1.2, 1.3, 4.1, 4.8, 1.2, 2, 0.7, 0.7, 0.5, 1.6, 137.1, 40.4, 69.4, 61.2, 0, 0, 0, 0, 1.2, 1.2, -1, 0, 0.8, 0, 0, 24, 0.7, 0.8, 0.2, 312.6, 1.69, 0, 62.3, 
